travelCode,userCode,name,place,days,price,total,date,stay_year,stay_month,stay_day,stay_weekday,stay_cost_per_day
74782,726,Hotel BP,Brasilia (DF),1,247.62,247.62,2021-01-14,2021,1,14,Thursday,247.62
74783,726,Hotel K,Salvador (BH),3,263.41,790.23,2021-01-21,2021,1,21,Thursday,263.41
74789,726,Hotel BW,Campo Grande (MS),1,60.39,60.39,2021-03-04,2021,3,4,Thursday,60.39
74793,726,Hotel A,Florianopolis (SC),2,313.02,626.04,2021-04-01,2021,4,1,Thursday,313.02
74795,726,Hotel AF,Sao Paulo (SP),4,139.1,556.4,2021-04-15,2021,4,15,Thursday,139.1
74799,726,Hotel Z,Aracaju (SE),4,208.04,832.16,2021-05-13,2021,5,13,Thursday,208.04
74806,727,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,2019-10-24,2019,10,24,Thursday,165.99
74810,727,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,2019-11-21,2019,11,21,Thursday,165.99
74811,727,Hotel BD,Natal (RN),3,242.88,728.64,2019-11-28,2019,11,28,Thursday,242.88
74814,727,Hotel AF,Sao Paulo (SP),3,139.1,417.3,2019-12-19,2019,12,19,Thursday,139.1
74822,727,Hotel K,Salvador (BH),2,263.41,526.82,2020-02-13,2020,2,13,Thursday,263.41
74825,727,Hotel AU,Recife (PE),2,312.83,625.66,2020-03-05,2020,3,5,Thursday,312.83
74827,727,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,2020-03-19,2020,3,19,Thursday,165.99
74828,727,Hotel AU,Recife (PE),2,312.83,625.66,2020-03-26,2020,3,26,Thursday,312.83
74829,727,Hotel Z,Aracaju (SE),4,208.04,832.16,2020-04-02,2020,4,2,Thursday,208.04
74837,727,Hotel BW,Campo Grande (MS),1,60.39,60.39,2020-05-28,2020,5,28,Thursday,60.39
74840,727,Hotel BD,Natal (RN),1,242.88,242.88,2020-06-18,2020,6,18,Thursday,242.88
74848,727,Hotel A,Florianopolis (SC),3,313.02,939.06,2020-08-13,2020,8,13,Thursday,313.02
74850,727,Hotel AU,Recife (PE),2,312.83,625.66,2020-08-27,2020,8,27,Thursday,312.83
74854,727,Hotel K,Salvador (BH),2,263.41,526.82,2020-09-24,2020,9,24,Thursday,263.41
74855,727,Hotel A,Florianopolis (SC),3,313.02,939.06,2020-10-01,2020,10,1,Thursday,313.02
74858,727,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,2020-10-22,2020,10,22,Thursday,165.99
74860,727,Hotel BW,Campo Grande (MS),2,60.39,120.78,2020-11-05,2020,11,5,Thursday,60.39
74864,727,Hotel AU,Recife (PE),3,312.83,938.49,2020-12-03,2020,12,3,Thursday,312.83
74866,727,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,2020-12-17,2020,12,17,Thursday,165.99
74868,727,Hotel BP,Brasilia (DF),3,247.62,742.86,2020-12-31,2020,12,31,Thursday,247.62
74869,727,Hotel AF,Sao Paulo (SP),1,139.1,139.1,2021-01-07,2021,1,7,Thursday,139.1
74871,727,Hotel Z,Aracaju (SE),1,208.04,208.04,2021-01-21,2021,1,21,Thursday,208.04
74874,727,Hotel BD,Natal (RN),2,242.88,485.76,2021-02-11,2021,2,11,Thursday,242.88
74877,727,Hotel K,Salvador (BH),1,263.41,263.41,2021-03-04,2021,3,4,Thursday,263.41
74879,727,Hotel BD,Natal (RN),1,242.88,242.88,2021-03-18,2021,3,18,Thursday,242.88
74881,727,Hotel BW,Campo Grande (MS),2,60.39,120.78,2021-04-01,2021,4,1,Thursday,60.39
74882,727,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,2021-04-08,2021,4,8,Thursday,165.99
74885,727,Hotel BP,Brasilia (DF),3,247.62,742.86,2021-04-29,2021,4,29,Thursday,247.62
74892,727,Hotel AU,Recife (PE),1,312.83,312.83,2021-06-17,2021,6,17,Thursday,312.83
74897,727,Hotel BW,Campo Grande (MS),4,60.39,241.56,2021-07-22,2021,7,22,Thursday,60.39
74899,727,Hotel BW,Campo Grande (MS),2,60.39,120.78,2021-08-05,2021,8,5,Thursday,60.39
74904,727,Hotel BD,Natal (RN),3,242.88,728.64,2021-09-09,2021,9,9,Thursday,242.88
74905,727,Hotel K,Salvador (BH),2,263.41,526.82,2021-09-16,2021,9,16,Thursday,263.41
74907,727,Hotel A,Florianopolis (SC),4,313.02,1252.08,2021-09-30,2021,9,30,Thursday,313.02
74910,727,Hotel A,Florianopolis (SC),3,313.02,939.06,2021-10-21,2021,10,21,Thursday,313.02
74919,727,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,2021-12-23,2021,12,23,Thursday,165.99
74923,727,Hotel K,Salvador (BH),1,263.41,263.41,2022-01-20,2022,1,20,Thursday,263.41
74927,727,Hotel Z,Aracaju (SE),4,208.04,832.16,2022-02-17,2022,2,17,Thursday,208.04
74931,727,Hotel BP,Brasilia (DF),3,247.62,742.86,2022-03-17,2022,3,17,Thursday,247.62
74936,727,Hotel BW,Campo Grande (MS),1,60.39,60.39,2022-04-21,2022,4,21,Thursday,60.39
74937,727,Hotel BD,Natal (RN),4,242.88,971.52,2022-04-28,2022,4,28,Thursday,242.88
74941,727,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,2022-05-26,2022,5,26,Thursday,165.99
74942,727,Hotel K,Salvador (BH),3,263.41,790.23,2022-06-02,2022,6,2,Thursday,263.41
74945,727,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,2022-06-23,2022,6,23,Thursday,165.99
74951,727,Hotel AU,Recife (PE),1,312.83,312.83,2022-08-04,2022,8,4,Thursday,312.83
74953,727,Hotel AU,Recife (PE),2,312.83,625.66,2022-08-18,2022,8,18,Thursday,312.83
74954,727,Hotel BD,Natal (RN),1,242.88,242.88,2022-08-25,2022,8,25,Thursday,242.88
74955,727,Hotel AF,Sao Paulo (SP),3,139.1,417.3,2022-09-01,2022,9,1,Thursday,139.1
74956,727,Hotel AF,Sao Paulo (SP),3,139.1,417.3,2022-09-08,2022,9,8,Thursday,139.1
74962,727,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,2022-10-20,2022,10,20,Thursday,165.99
74964,727,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,2022-11-03,2022,11,3,Thursday,165.99
74967,727,Hotel A,Florianopolis (SC),3,313.02,939.06,2022-11-24,2022,11,24,Thursday,313.02
74968,727,Hotel AF,Sao Paulo (SP),1,139.1,139.1,2022-12-01,2022,12,1,Thursday,139.1
74970,727,Hotel AU,Recife (PE),2,312.83,625.66,2022-12-15,2022,12,15,Thursday,312.83
74976,727,Hotel BP,Brasilia (DF),4,247.62,990.48,2023-01-26,2023,1,26,Thursday,247.62
74980,727,Hotel A,Florianopolis (SC),2,313.02,626.04,2023-02-23,2023,2,23,Thursday,313.02
74982,727,Hotel A,Florianopolis (SC),3,313.02,939.06,2023-03-09,2023,3,9,Thursday,313.02
74983,727,Hotel A,Florianopolis (SC),1,313.02,313.02,2023-03-16,2023,3,16,Thursday,313.02
74984,727,Hotel Z,Aracaju (SE),2,208.04,416.08,2023-03-23,2023,3,23,Thursday,208.04
74985,727,Hotel AU,Recife (PE),1,312.83,312.83,2023-03-30,2023,3,30,Thursday,312.83
74989,727,Hotel AU,Recife (PE),3,312.83,938.49,2023-04-27,2023,4,27,Thursday,312.83
74995,728,Hotel BP,Brasilia (DF),4,247.62,990.48,2019-10-10,2019,10,10,Thursday,247.62
74997,728,Hotel BD,Natal (RN),4,242.88,971.52,2019-10-24,2019,10,24,Thursday,242.88
74998,728,Hotel BP,Brasilia (DF),2,247.62,495.24,2019-10-31,2019,10,31,Thursday,247.62
74999,728,Hotel BW,Campo Grande (MS),2,60.39,120.78,2019-11-07,2019,11,7,Thursday,60.39
75002,728,Hotel K,Salvador (BH),4,263.41,1053.64,2019-11-28,2019,11,28,Thursday,263.41
75009,728,Hotel BW,Campo Grande (MS),1,60.39,60.39,2020-01-16,2020,1,16,Thursday,60.39
75012,728,Hotel BW,Campo Grande (MS),1,60.39,60.39,2020-02-06,2020,2,6,Thursday,60.39
75013,728,Hotel BW,Campo Grande (MS),2,60.39,120.78,2020-02-13,2020,2,13,Thursday,60.39
75020,729,Hotel BW,Campo Grande (MS),1,60.39,60.39,2019-09-26,2019,9,26,Thursday,60.39
75022,729,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,2019-10-10,2019,10,10,Thursday,165.99
75026,729,Hotel BP,Brasilia (DF),1,247.62,247.62,2019-11-07,2019,11,7,Thursday,247.62
75027,729,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,2019-11-14,2019,11,14,Thursday,165.99
75028,729,Hotel A,Florianopolis (SC),3,313.02,939.06,2019-11-21,2019,11,21,Thursday,313.02
75035,729,Hotel AF,Sao Paulo (SP),1,139.1,139.1,2020-01-09,2020,1,9,Thursday,139.1
75042,729,Hotel AF,Sao Paulo (SP),4,139.1,556.4,2020-02-27,2020,2,27,Thursday,139.1
75043,729,Hotel BW,Campo Grande (MS),1,60.39,60.39,2020-03-05,2020,3,5,Thursday,60.39
75046,729,Hotel K,Salvador (BH),3,263.41,790.23,2020-03-26,2020,3,26,Thursday,263.41
75048,729,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,2020-04-09,2020,4,9,Thursday,165.99
75050,729,Hotel K,Salvador (BH),2,263.41,526.82,2020-04-23,2020,4,23,Thursday,263.41
75052,729,Hotel BD,Natal (RN),4,242.88,971.52,2020-05-07,2020,5,7,Thursday,242.88
75054,729,Hotel K,Salvador (BH),1,263.41,263.41,2020-05-21,2020,5,21,Thursday,263.41
75055,729,Hotel Z,Aracaju (SE),4,208.04,832.16,2020-05-28,2020,5,28,Thursday,208.04
75057,729,Hotel A,Florianopolis (SC),1,313.02,313.02,2020-06-11,2020,6,11,Thursday,313.02
75060,729,Hotel K,Salvador (BH),3,263.41,790.23,2020-07-02,2020,7,2,Thursday,263.41
75062,729,Hotel BW,Campo Grande (MS),2,60.39,120.78,2020-07-16,2020,7,16,Thursday,60.39
75065,729,Hotel AU,Recife (PE),2,312.83,625.66,2020-08-06,2020,8,6,Thursday,312.83
75066,729,Hotel K,Salvador (BH),4,263.41,1053.64,2020-08-13,2020,8,13,Thursday,263.41
75067,729,Hotel Z,Aracaju (SE),3,208.04,624.12,2020-08-20,2020,8,20,Thursday,208.04
75073,729,Hotel A,Florianopolis (SC),1,313.02,313.02,2020-10-01,2020,10,1,Thursday,313.02
75075,729,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,2020-10-15,2020,10,15,Thursday,165.99
75077,729,Hotel A,Florianopolis (SC),1,313.02,313.02,2020-10-29,2020,10,29,Thursday,313.02
75082,729,Hotel AF,Sao Paulo (SP),3,139.1,417.3,2020-12-03,2020,12,3,Thursday,139.1
75084,730,Hotel K,Salvador (BH),2,263.41,526.82,2019-09-26,2019,9,26,Thursday,263.41
75086,730,Hotel BP,Brasilia (DF),2,247.62,495.24,2019-10-10,2019,10,10,Thursday,247.62
75088,730,Hotel K,Salvador (BH),3,263.41,790.23,2019-10-24,2019,10,24,Thursday,263.41
75089,730,Hotel BP,Brasilia (DF),4,247.62,990.48,2019-10-31,2019,10,31,Thursday,247.62
75096,730,Hotel BP,Brasilia (DF),1,247.62,247.62,2019-12-19,2019,12,19,Thursday,247.62
75102,730,Hotel BD,Natal (RN),4,242.88,971.52,2020-01-30,2020,1,30,Thursday,242.88
75103,730,Hotel AF,Sao Paulo (SP),1,139.1,139.1,2020-02-06,2020,2,6,Thursday,139.1
75108,730,Hotel K,Salvador (BH),4,263.41,1053.64,2020-03-12,2020,3,12,Thursday,263.41
75110,730,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,2020-03-26,2020,3,26,Thursday,165.99
75113,730,Hotel AF,Sao Paulo (SP),4,139.1,556.4,2020-04-16,2020,4,16,Thursday,139.1
75116,730,Hotel AU,Recife (PE),2,312.83,625.66,2020-05-07,2020,5,7,Thursday,312.83
75120,730,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,2020-06-04,2020,6,4,Thursday,165.99
75121,730,Hotel Z,Aracaju (SE),2,208.04,416.08,2020-06-11,2020,6,11,Thursday,208.04
75122,730,Hotel K,Salvador (BH),3,263.41,790.23,2020-06-18,2020,6,18,Thursday,263.41
75124,730,Hotel A,Florianopolis (SC),1,313.02,313.02,2020-07-02,2020,7,2,Thursday,313.02
75130,730,Hotel K,Salvador (BH),2,263.41,526.82,2020-08-13,2020,8,13,Thursday,263.41
75131,730,Hotel BW,Campo Grande (MS),3,60.39,181.17,2020-08-20,2020,8,20,Thursday,60.39
75135,730,Hotel A,Florianopolis (SC),3,313.02,939.06,2020-09-17,2020,9,17,Thursday,313.02
75136,730,Hotel BW,Campo Grande (MS),3,60.39,181.17,2020-09-24,2020,9,24,Thursday,60.39
75141,730,Hotel BD,Natal (RN),4,242.88,971.52,2020-10-29,2020,10,29,Thursday,242.88
75142,730,Hotel Z,Aracaju (SE),1,208.04,208.04,2020-11-05,2020,11,5,Thursday,208.04
75144,730,Hotel K,Salvador (BH),4,263.41,1053.64,2020-11-19,2020,11,19,Thursday,263.41
75145,730,Hotel A,Florianopolis (SC),2,313.02,626.04,2020-11-26,2020,11,26,Thursday,313.02
75148,730,Hotel AU,Recife (PE),1,312.83,312.83,2020-12-17,2020,12,17,Thursday,312.83
75153,730,Hotel BD,Natal (RN),2,242.88,485.76,2021-01-21,2021,1,21,Thursday,242.88
75154,730,Hotel K,Salvador (BH),3,263.41,790.23,2021-01-28,2021,1,28,Thursday,263.41
75157,730,Hotel AF,Sao Paulo (SP),1,139.1,139.1,2021-02-18,2021,2,18,Thursday,139.1
75159,730,Hotel BP,Brasilia (DF),2,247.62,495.24,2021-03-04,2021,3,4,Thursday,247.62
75162,730,Hotel AF,Sao Paulo (SP),3,139.1,417.3,2021-03-25,2021,3,25,Thursday,139.1
75163,730,Hotel AU,Recife (PE),3,312.83,938.49,2021-04-01,2021,4,1,Thursday,312.83
75166,730,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,2021-04-22,2021,4,22,Thursday,165.99
75168,730,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,2021-05-06,2021,5,6,Thursday,165.99
75173,730,Hotel AF,Sao Paulo (SP),2,139.1,278.2,2021-06-10,2021,6,10,Thursday,139.1
75179,730,Hotel BD,Natal (RN),4,242.88,971.52,2021-07-22,2021,7,22,Thursday,242.88
75181,730,Hotel Z,Aracaju (SE),3,208.04,624.12,2021-08-05,2021,8,5,Thursday,208.04
75186,730,Hotel K,Salvador (BH),4,263.41,1053.64,2021-09-09,2021,9,9,Thursday,263.41
75187,731,Hotel Z,Aracaju (SE),2,208.04,416.08,2019-09-26,2019,9,26,Thursday,208.04
75196,731,Hotel BW,Campo Grande (MS),2,60.39,120.78,2019-11-28,2019,11,28,Thursday,60.39
75198,731,Hotel BP,Brasilia (DF),4,247.62,990.48,2019-12-12,2019,12,12,Thursday,247.62
75202,731,Hotel Z,Aracaju (SE),3,208.04,624.12,2020-01-09,2020,1,9,Thursday,208.04
75209,731,Hotel K,Salvador (BH),1,263.41,263.41,2020-02-27,2020,2,27,Thursday,263.41
75210,731,Hotel BD,Natal (RN),3,242.88,728.64,2020-03-05,2020,3,5,Thursday,242.88
75214,731,Hotel BW,Campo Grande (MS),4,60.39,241.56,2020-04-02,2020,4,2,Thursday,60.39
75217,731,Hotel BP,Brasilia (DF),1,247.62,247.62,2020-04-23,2020,4,23,Thursday,247.62
75219,731,Hotel BW,Campo Grande (MS),1,60.39,60.39,2020-05-07,2020,5,7,Thursday,60.39
75224,731,Hotel A,Florianopolis (SC),4,313.02,1252.08,2020-06-11,2020,6,11,Thursday,313.02
75228,731,Hotel BD,Natal (RN),2,242.88,485.76,2020-07-09,2020,7,9,Thursday,242.88
75229,731,Hotel BW,Campo Grande (MS),3,60.39,181.17,2020-07-16,2020,7,16,Thursday,60.39
75230,731,Hotel AF,Sao Paulo (SP),2,139.1,278.2,2020-07-23,2020,7,23,Thursday,139.1
75236,731,Hotel BP,Brasilia (DF),4,247.62,990.48,2020-09-03,2020,9,3,Thursday,247.62
75237,731,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,2020-09-10,2020,9,10,Thursday,165.99
75239,731,Hotel K,Salvador (BH),2,263.41,526.82,2020-09-24,2020,9,24,Thursday,263.41
75241,731,Hotel AF,Sao Paulo (SP),2,139.1,278.2,2020-10-08,2020,10,8,Thursday,139.1
75243,731,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,2020-10-22,2020,10,22,Thursday,165.99
75249,731,Hotel AU,Recife (PE),2,312.83,625.66,2020-12-03,2020,12,3,Thursday,312.83
75256,731,Hotel Z,Aracaju (SE),2,208.04,416.08,2021-01-21,2021,1,21,Thursday,208.04
75258,731,Hotel BP,Brasilia (DF),3,247.62,742.86,2021-02-04,2021,2,4,Thursday,247.62
75260,731,Hotel BW,Campo Grande (MS),2,60.39,120.78,2021-02-18,2021,2,18,Thursday,60.39
75267,731,Hotel BW,Campo Grande (MS),4,60.39,241.56,2021-04-08,2021,4,8,Thursday,60.39
75269,731,Hotel A,Florianopolis (SC),4,313.02,1252.08,2021-04-22,2021,4,22,Thursday,313.02
75278,731,Hotel BP,Brasilia (DF),1,247.62,247.62,2021-06-24,2021,6,24,Thursday,247.62
75283,731,Hotel BD,Natal (RN),1,242.88,242.88,2021-07-29,2021,7,29,Thursday,242.88
75286,731,Hotel BD,Natal (RN),3,242.88,728.64,2021-08-19,2021,8,19,Thursday,242.88
75287,731,Hotel A,Florianopolis (SC),2,313.02,626.04,2021-08-26,2021,8,26,Thursday,313.02
75293,731,Hotel A,Florianopolis (SC),2,313.02,626.04,2021-10-07,2021,10,7,Thursday,313.02
75297,731,Hotel K,Salvador (BH),1,263.41,263.41,2021-11-04,2021,11,4,Thursday,263.41
75299,731,Hotel BW,Campo Grande (MS),1,60.39,60.39,2021-11-18,2021,11,18,Thursday,60.39
75301,731,Hotel AF,Sao Paulo (SP),4,139.1,556.4,2021-12-02,2021,12,2,Thursday,139.1
75302,731,Hotel AU,Recife (PE),1,312.83,312.83,2021-12-09,2021,12,9,Thursday,312.83
75304,731,Hotel Z,Aracaju (SE),4,208.04,832.16,2021-12-23,2021,12,23,Thursday,208.04
75306,731,Hotel BW,Campo Grande (MS),3,60.39,181.17,2022-01-06,2022,1,6,Thursday,60.39
75307,731,Hotel K,Salvador (BH),4,263.41,1053.64,2022-01-13,2022,1,13,Thursday,263.41
75308,731,Hotel BP,Brasilia (DF),3,247.62,742.86,2022-01-20,2022,1,20,Thursday,247.62
75312,731,Hotel AF,Sao Paulo (SP),1,139.1,139.1,2022-02-17,2022,2,17,Thursday,139.1
75314,731,Hotel K,Salvador (BH),4,263.41,1053.64,2022-03-03,2022,3,3,Thursday,263.41
75315,731,Hotel Z,Aracaju (SE),3,208.04,624.12,2022-03-10,2022,3,10,Thursday,208.04
75318,731,Hotel A,Florianopolis (SC),2,313.02,626.04,2022-03-31,2022,3,31,Thursday,313.02
75321,731,Hotel BW,Campo Grande (MS),2,60.39,120.78,2022-04-21,2022,4,21,Thursday,60.39
75326,731,Hotel BP,Brasilia (DF),1,247.62,247.62,2022-05-26,2022,5,26,Thursday,247.62
75334,732,Hotel AU,Recife (PE),3,312.83,938.49,2019-10-17,2019,10,17,Thursday,312.83
75339,732,Hotel BP,Brasilia (DF),4,247.62,990.48,2019-11-21,2019,11,21,Thursday,247.62
75344,732,Hotel K,Salvador (BH),1,263.41,263.41,2019-12-26,2019,12,26,Thursday,263.41
75346,732,Hotel K,Salvador (BH),3,263.41,790.23,2020-01-09,2020,1,9,Thursday,263.41
75349,732,Hotel AU,Recife (PE),2,312.83,625.66,2020-01-30,2020,1,30,Thursday,312.83
75355,732,Hotel AF,Sao Paulo (SP),1,139.1,139.1,2020-03-12,2020,3,12,Thursday,139.1
75360,732,Hotel BW,Campo Grande (MS),3,60.39,181.17,2020-04-16,2020,4,16,Thursday,60.39
75362,732,Hotel A,Florianopolis (SC),1,313.02,313.02,2020-04-30,2020,4,30,Thursday,313.02
75368,732,Hotel K,Salvador (BH),4,263.41,1053.64,2020-06-11,2020,6,11,Thursday,263.41
75371,732,Hotel K,Salvador (BH),4,263.41,1053.64,2020-07-02,2020,7,2,Thursday,263.41
75374,732,Hotel K,Salvador (BH),4,263.41,1053.64,2020-07-23,2020,7,23,Thursday,263.41
75375,732,Hotel Z,Aracaju (SE),4,208.04,832.16,2020-07-30,2020,7,30,Thursday,208.04
75377,732,Hotel BW,Campo Grande (MS),3,60.39,181.17,2020-08-13,2020,8,13,Thursday,60.39
75384,732,Hotel A,Florianopolis (SC),2,313.02,626.04,2020-10-01,2020,10,1,Thursday,313.02
75385,732,Hotel BP,Brasilia (DF),4,247.62,990.48,2020-10-08,2020,10,8,Thursday,247.62
75390,732,Hotel BD,Natal (RN),3,242.88,728.64,2020-11-12,2020,11,12,Thursday,242.88
75394,732,Hotel K,Salvador (BH),3,263.41,790.23,2020-12-10,2020,12,10,Thursday,263.41
75399,732,Hotel A,Florianopolis (SC),3,313.02,939.06,2021-01-14,2021,1,14,Thursday,313.02
75405,732,Hotel AF,Sao Paulo (SP),2,139.1,278.2,2021-02-25,2021,2,25,Thursday,139.1
75407,732,Hotel BP,Brasilia (DF),3,247.62,742.86,2021-03-11,2021,3,11,Thursday,247.62
75410,732,Hotel AF,Sao Paulo (SP),4,139.1,556.4,2021-04-01,2021,4,1,Thursday,139.1
75417,733,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,2019-10-24,2019,10,24,Thursday,165.99
75418,733,Hotel BD,Natal (RN),3,242.88,728.64,2019-10-31,2019,10,31,Thursday,242.88
75424,733,Hotel AU,Recife (PE),3,312.83,938.49,2019-12-12,2019,12,12,Thursday,312.83
75427,733,Hotel K,Salvador (BH),2,263.41,526.82,2020-01-02,2020,1,2,Thursday,263.41
75433,733,Hotel BW,Campo Grande (MS),3,60.39,181.17,2020-02-13,2020,2,13,Thursday,60.39
75434,733,Hotel BP,Brasilia (DF),4,247.62,990.48,2020-02-20,2020,2,20,Thursday,247.62
75437,733,Hotel BD,Natal (RN),2,242.88,485.76,2020-03-12,2020,3,12,Thursday,242.88
75439,733,Hotel BD,Natal (RN),3,242.88,728.64,2020-03-26,2020,3,26,Thursday,242.88
75440,733,Hotel BW,Campo Grande (MS),4,60.39,241.56,2020-04-02,2020,4,2,Thursday,60.39
75441,733,Hotel AU,Recife (PE),2,312.83,625.66,2020-04-09,2020,4,9,Thursday,312.83
75445,733,Hotel K,Salvador (BH),1,263.41,263.41,2020-05-07,2020,5,7,Thursday,263.41
75446,733,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,2020-05-14,2020,5,14,Thursday,165.99
75447,733,Hotel BP,Brasilia (DF),3,247.62,742.86,2020-05-21,2020,5,21,Thursday,247.62
75451,733,Hotel AF,Sao Paulo (SP),2,139.1,278.2,2020-06-18,2020,6,18,Thursday,139.1
75453,733,Hotel A,Florianopolis (SC),4,313.02,1252.08,2020-07-02,2020,7,2,Thursday,313.02
75454,733,Hotel AU,Recife (PE),1,312.83,312.83,2020-07-09,2020,7,9,Thursday,312.83
75458,733,Hotel Z,Aracaju (SE),1,208.04,208.04,2020-08-06,2020,8,6,Thursday,208.04
75462,733,Hotel K,Salvador (BH),2,263.41,526.82,2020-09-03,2020,9,3,Thursday,263.41
75466,734,Hotel AU,Recife (PE),4,312.83,1251.32,2019-10-17,2019,10,17,Thursday,312.83
75472,735,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,2019-10-31,2019,10,31,Thursday,165.99
75475,735,Hotel A,Florianopolis (SC),3,313.02,939.06,2019-11-21,2019,11,21,Thursday,313.02
75478,735,Hotel AF,Sao Paulo (SP),3,139.1,417.3,2019-12-12,2019,12,12,Thursday,139.1
75479,735,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,2019-12-19,2019,12,19,Thursday,165.99
75482,735,Hotel BP,Brasilia (DF),3,247.62,742.86,2020-01-09,2020,1,9,Thursday,247.62
75486,735,Hotel AU,Recife (PE),3,312.83,938.49,2020-02-06,2020,2,6,Thursday,312.83
75493,735,Hotel K,Salvador (BH),2,263.41,526.82,2020-03-26,2020,3,26,Thursday,263.41
75495,735,Hotel A,Florianopolis (SC),1,313.02,313.02,2020-04-09,2020,4,9,Thursday,313.02
75498,735,Hotel BW,Campo Grande (MS),3,60.39,181.17,2020-04-30,2020,4,30,Thursday,60.39
75499,735,Hotel A,Florianopolis (SC),4,313.02,1252.08,2020-05-07,2020,5,7,Thursday,313.02
75500,735,Hotel Z,Aracaju (SE),3,208.04,624.12,2020-05-14,2020,5,14,Thursday,208.04
75501,735,Hotel BD,Natal (RN),3,242.88,728.64,2020-05-21,2020,5,21,Thursday,242.88
75503,735,Hotel Z,Aracaju (SE),1,208.04,208.04,2020-06-04,2020,6,4,Thursday,208.04
75504,735,Hotel K,Salvador (BH),2,263.41,526.82,2020-06-11,2020,6,11,Thursday,263.41
75508,735,Hotel Z,Aracaju (SE),1,208.04,208.04,2020-07-09,2020,7,9,Thursday,208.04
75510,735,Hotel BW,Campo Grande (MS),4,60.39,241.56,2020-07-23,2020,7,23,Thursday,60.39
75512,735,Hotel BD,Natal (RN),4,242.88,971.52,2020-08-06,2020,8,6,Thursday,242.88
75513,735,Hotel Z,Aracaju (SE),1,208.04,208.04,2020-08-13,2020,8,13,Thursday,208.04
75515,735,Hotel BP,Brasilia (DF),4,247.62,990.48,2020-08-27,2020,8,27,Thursday,247.62
75516,735,Hotel AF,Sao Paulo (SP),3,139.1,417.3,2020-09-03,2020,9,3,Thursday,139.1
75517,735,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,2020-09-10,2020,9,10,Thursday,165.99
75519,735,Hotel BW,Campo Grande (MS),4,60.39,241.56,2020-09-24,2020,9,24,Thursday,60.39
75520,735,Hotel A,Florianopolis (SC),1,313.02,313.02,2020-10-01,2020,10,1,Thursday,313.02
75523,735,Hotel AU,Recife (PE),3,312.83,938.49,2020-10-22,2020,10,22,Thursday,312.83
75524,735,Hotel BD,Natal (RN),2,242.88,485.76,2020-10-29,2020,10,29,Thursday,242.88
75525,735,Hotel K,Salvador (BH),3,263.41,790.23,2020-11-05,2020,11,5,Thursday,263.41
75531,735,Hotel BP,Brasilia (DF),3,247.62,742.86,2020-12-17,2020,12,17,Thursday,247.62
75532,735,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,2020-12-24,2020,12,24,Thursday,165.99
75536,736,Hotel A,Florianopolis (SC),2,313.02,626.04,2019-10-17,2019,10,17,Thursday,313.02
75537,736,Hotel BW,Campo Grande (MS),1,60.39,60.39,2019-10-24,2019,10,24,Thursday,60.39
75539,736,Hotel BW,Campo Grande (MS),1,60.39,60.39,2019-11-07,2019,11,7,Thursday,60.39
75541,736,Hotel BP,Brasilia (DF),2,247.62,495.24,2019-11-21,2019,11,21,Thursday,247.62
75545,736,Hotel BP,Brasilia (DF),3,247.62,742.86,2019-12-19,2019,12,19,Thursday,247.62
75546,736,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,2019-12-26,2019,12,26,Thursday,165.99
75550,736,Hotel BW,Campo Grande (MS),3,60.39,181.17,2020-01-23,2020,1,23,Thursday,60.39
75554,736,Hotel Z,Aracaju (SE),4,208.04,832.16,2020-02-20,2020,2,20,Thursday,208.04
75555,736,Hotel Z,Aracaju (SE),3,208.04,624.12,2020-02-27,2020,2,27,Thursday,208.04
75556,736,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,2020-03-05,2020,3,5,Thursday,165.99
